imdb_title_id,Mystery,Thriller,Action,Adventure,Horror,Crime,Drama,Comedy,War,Romance,Fantasy,SciFi,Family,Biography,Music,Western,Animation,History,Sport,Film-Noir
tt0018487,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0018513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0018515,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0018524,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0018526,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0018528,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0018530,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0018566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0018578,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0018579,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0018618,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0018678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0018684,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0018742,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
tt0018749,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0018773,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0018795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0018839,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0018907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0018908,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0018909,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0018927,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0019067,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0019071,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019096,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0019109,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0019130,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019151,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0019152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019195,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019258,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0019290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019304,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0019388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0019400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0019412,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tt0019421,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0019434,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019451,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019462,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0019489,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019532,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019557,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019563,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019571,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019574,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019585,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0019591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0019684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019690,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0019699,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0019726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0019729,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0019735,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019745,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0019785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019788,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019798,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0019800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019811,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019815,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0019823,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0019824,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019852,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019886,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0019933,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0019935,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0019945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0019946,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0019949,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019957,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0019976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0019979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019983,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0019992,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0019993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0020004,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0020030,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020034,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0020062,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020078,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020080,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020081,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020103,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020112,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0020114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020122,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020143,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020166,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020198,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0020210,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020217,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020223,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0020238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020247,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020305,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020320,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0020332,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020335,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020336,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0020359,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020364,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0020388,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020402,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0020405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020410,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020425,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0020442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020446,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020458,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020461,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020479,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0020480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020488,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020490,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020492,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020499,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0020502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0020514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020538,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0020572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020581,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020585,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0020589,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020590,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020620,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0020629,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0020640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020641,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020661,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020668,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020673,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0020679,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020686,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020690,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0020691,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0020693,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0020695,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020702,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0020713,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020740,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0020754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020763,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0020768,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020806,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020815,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0020821,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0020823,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020827,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020828,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020836,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020838,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0020869,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020875,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020890,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0020891,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020894,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0020896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020900,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020919,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0020924,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0020926,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0020945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0020949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0020959,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020960,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0020966,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0020985,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0020987,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021001,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021013,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0021016,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
tt0021025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0021040,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021042,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021044,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021048,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021053,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021060,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0021069,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0021074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021079,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021087,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021090,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0021092,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0021102,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021106,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021110,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021121,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021133,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021134,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021148,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021149,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0021153,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021156,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021178,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0021189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021191,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021197,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021217,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021225,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0021228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0021232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0021239,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021263,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0021276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0021280,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021281,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021282,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021287,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021294,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021295,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021297,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021303,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0021304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0021310,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021324,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021345,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021371,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0021374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021377,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021381,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0021400,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021401,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0021408,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021413,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0021439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0021464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0021472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021483,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021486,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021493,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021505,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021508,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021531,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0021533,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0021534,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021549,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021551,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021568,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
tt0021580,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021595,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0021599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0021606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0021607,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0021615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0021632,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tt0021633,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
